age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
20,Without-pay,184896,9th,12,Divorced,Armed-Forces,Own-child,Other,Male,0,56,45,Thailand
44,Private,178184,HS-grad,13,Separated,Tech-support,Wife,Amer-Indian-Eskimo,Male,5406,0,28,Columbia
38,Local-gov,181433,12th,11,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,50,233,38,Poland
40,State-gov,112846,HS-grad,11,Married-spouse-absent,Transport-moving,Husband,White,Male,0,59,41,Vietnam
53,?,207082,12th,10,Married-spouse-absent,Transport-moving,Husband,Black,Female,368,266,31,United-States
39,Never-worked,178410,Preschool,9,Separated,Exec-managerial,Husband,Asian-Pac-Islander,Male,626,463,52,Japan
47,Self-emp-not-inc,63106,11th,11,Divorced,?,Unmarried,White,Female,3253,0,29,Canada
64,Never-worked,-35926,11th,10,Never-married,Protective-serv,Other-relative,Amer-Indian-Eskimo,Male,0,265,55,Columbia
37,Private,268672,Some-college,7,Divorced,Sales,Not-in-family,Black,Male,12515,0,65,Italy
15,Federal-gov,42935,Preschool,5,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,17,Yugoslavia
59,Never-worked,224185,7th-8th,8,Never-married,Exec-managerial,Wife,Black,Female,0,0,46,Iran
48,Private,263083,Masters,14,Widowed,Sales,Other-relative,White,Female,0,0,32,Puerto-Rico
23,Self-emp-inc,180159,Masters,7,Married-AF-spouse,Adm-clerical,Other-relative,Black,Male,8963,625,32,Honduras
7,Never-worked,127626,Assoc-acdm,9,Married-spouse-absent,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,0,0,52,?
40,Without-pay,151366,Doctorate,9,Separated,Handlers-cleaners,Other-relative,White,Female,0,346,34,Cambodia
43,State-gov,156025,10th,9,Separated,Machine-op-inspct,Unmarried,Other,Female,0,0,55,El-Salvador
57,Self-emp-not-inc,197195,11th,8,Married-spouse-absent,Sales,Husband,Black,Male,5062,87,48,Germany
51,Federal-gov,273589,9th,11,Widowed,Priv-house-serv,Wife,Other,Male,0,270,48,Columbia
29,Self-emp-not-inc,436692,12th,5,Married-civ-spouse,Prof-specialty,Unmarried,Black,Female,12531,392,35,Poland
19,Private,-141155,1st-4th,10,Separated,Priv-house-serv,Other-relative,Other,Female,12353,0,44,Poland
63,State-gov,150573,11th,7,Married-AF-spouse,Handlers-cleaners,Not-in-family,Black,Male,436,364,13,France
28,Private,116737,10th,9,Divorced,Handlers-cleaners,Other-relative,Other,Female,0,698,47,Trinadad&Tobago
30,Never-worked,-25562,1st-4th,13,Separated,Tech-support,Other-relative,Other,Male,627,163,59,Portugal
28,Without-pay,109287,7th-8th,7,Separated,Machine-op-inspct,Husband,Black,Male,0,0,48,Laos
40,Without-pay,359738,Preschool,11,Married-AF-spouse,Other-service,Own-child,Black,Male,11803,119,16,?
36,State-gov,222017,11th,12,Divorced,Sales,Unmarried,White,Female,0,372,30,Cambodia
35,?,231061,Assoc-voc,11,Never-married,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,3640,248,32,Mexico
34,?,78389,1st-4th,11,Never-married,Transport-moving,Not-in-family,Other,Female,12774,0,39,Scotland
65,Self-emp-not-inc,234495,Masters,5,Married-spouse-absent,Sales,Other-relative,Asian-Pac-Islander,Female,2234,0,24,Holand-Netherlands
32,Local-gov,243211,11th,10,Widowed,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Male,6269,291,53,Mexico
32,Self-emp-inc,176693,Masters,4,Widowed,Other-service,Own-child,Asian-Pac-Islander,Male,4300,792,26,Haiti
15,Self-emp-inc,316644,9th,9,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,35,Italy
55,Federal-gov,386901,Some-college,9,Widowed,?,Unmarried,Black,Male,0,136,42,Holand-Netherlands
63,?,297238,7th-8th,10,Divorced,Craft-repair,Wife,Amer-Indian-Eskimo,Male,3574,255,25,Nicaragua
48,?,55058,Prof-school,12,Never-married,?,Unmarried,Asian-Pac-Islander,Female,0,52,63,Dominican-Republic
34,Local-gov,207298,Prof-school,7,Married-spouse-absent,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,908,0,23,Philippines
48,Local-gov,287829,Masters,10,Widowed,Machine-op-inspct,Other-relative,White,Male,14767,0,33,Haiti
59,Without-pay,106620,11th,12,Separated,Craft-repair,Wife,Asian-Pac-Islander,Female,0,0,36,India
21,Federal-gov,344064,Some-college,11,Separated,Exec-managerial,Unmarried,White,Female,224,95,46,Trinadad&Tobago
31,Federal-gov,213941,Doctorate,9,Married-AF-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Male,15399,160,36,Hungary
39,Self-emp-inc,152764,Assoc-acdm,11,Never-married,Sales,Wife,White,Female,0,275,22,England
55,Without-pay,-53886,12th,7,Married-civ-spouse,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Female,0,0,54,?
18,State-gov,140881,Assoc-voc,11,Married-AF-spouse,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,0,176,15,India
38,Self-emp-inc,200337,Assoc-voc,7,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Male,6683,0,42,Guatemala
12,Self-emp-not-inc,233400,Some-college,12,Never-married,Other-service,Husband,White,Female,0,0,53,Guatemala
34,Never-worked,242979,9th,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Female,0,37,49,Vietnam
54,Self-emp-inc,103736,Masters,5,Married-AF-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Female,9036,462,25,Laos
42,Self-emp-inc,149496,Assoc-voc,6,Widowed,Farming-fishing,Husband,Other,Female,10752,0,55,Poland
58,State-gov,315769,Some-college,11,Married-spouse-absent,Protective-serv,Husband,Black,Female,0,735,32,Yugoslavia
40,Without-pay,102045,Preschool,10,Never-married,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,4520,84,25,Mexico
27,Private,224440,7th-8th,10,Married-AF-spouse,Adm-clerical,Own-child,White,Female,7961,0,55,Taiwan
45,Private,99062,Assoc-acdm,12,Never-married,?,Husband,Amer-Indian-Eskimo,Male,6557,0,45,South
34,Local-gov,137009,Assoc-voc,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,245,59,Honduras
39,Federal-gov,76569,9th,9,Widowed,Protective-serv,Other-relative,Black,Female,10492,0,21,Italy
34,?,65829,5th-6th,11,Married-AF-spouse,Sales,Unmarried,Black,Female,12036,0,47,Trinadad&Tobago
19,?,387006,12th,8,Separated,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,10173,0,44,United-States
39,Self-emp-inc,321981,7th-8th,10,Separated,Other-service,Husband,Black,Female,0,0,44,Canada
30,Self-emp-inc,261148,Doctorate,8,Divorced,Handlers-cleaners,Own-child,White,Female,6355,278,42,Poland
35,Self-emp-inc,386842,10th,8,Separated,Machine-op-inspct,Own-child,Black,Male,0,124,42,Hong
34,Private,189964,Assoc-acdm,10,Married-civ-spouse,Craft-repair,Other-relative,Other,Female,6637,0,33,Germany
56,Never-worked,205033,11th,10,Separated,Craft-repair,Own-child,Black,Female,5483,63,56,Haiti
43,?,297111,Assoc-voc,10,Married-AF-spouse,Protective-serv,Unmarried,Black,Female,5252,468,29,Thailand
43,State-gov,166528,Bachelors,12,Widowed,Exec-managerial,Wife,White,Male,0,392,45,Canada
40,Federal-gov,12013,Bachelors,9,Widowed,Protective-serv,Own-child,Other,Female,0,0,36,South
49,Local-gov,141663,Assoc-voc,15,Married-AF-spouse,Adm-clerical,Unmarried,Other,Male,0,0,39,Japan
41,Self-emp-not-inc,238467,Preschool,6,Married-AF-spouse,Machine-op-inspct,Other-relative,Other,Female,0,0,42,Holand-Netherlands
49,Self-emp-inc,279939,1st-4th,14,Married-spouse-absent,Prof-specialty,Other-relative,Black,Female,0,0,43,Taiwan
48,Private,51621,Assoc-acdm,12,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,826,0,51,Honduras
65,Private,279957,Preschool,5,Married-AF-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,1879,73,38,Thailand
64,State-gov,181590,7th-8th,8,Married-spouse-absent,Transport-moving,Unmarried,Black,Male,5738,843,60,England
42,Federal-gov,289009,Assoc-acdm,11,Divorced,Other-service,Own-child,Asian-Pac-Islander,Male,3403,368,22,Canada
21,Self-emp-inc,193219,Preschool,7,Married-AF-spouse,Prof-specialty,Other-relative,Black,Male,2553,61,21,Puerto-Rico
34,Without-pay,188337,5th-6th,13,Married-spouse-absent,Priv-house-serv,Not-in-family,Black,Female,2223,0,32,Yugoslavia
62,Self-emp-not-inc,-15960,Preschool,10,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,0,101,38,Peru
37,Without-pay,220509,12th,8,Married-AF-spouse,Machine-op-inspct,Wife,White,Female,0,0,46,South
38,State-gov,40440,12th,10,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,5675,0,38,Cambodia
51,Private,196769,Masters,9,Married-AF-spouse,Other-service,Own-child,Black,Male,6939,266,49,Philippines
35,Private,257425,5th-6th,11,Married-spouse-absent,Farming-fishing,Wife,Amer-Indian-Eskimo,Male,0,0,42,Outlying-US(Guam-USVI-etc)
25,?,289506,9th,7,Married-spouse-absent,Armed-Forces,Not-in-family,Black,Male,8992,0,28,El-Salvador
11,Federal-gov,326888,12th,6,Never-married,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,0,0,39,Holand-Netherlands
6,Private,247881,1st-4th,6,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,1161,0,38,Ecuador
26,Private,248063,Bachelors,9,Divorced,Armed-Forces,Not-in-family,Other,Female,12432,0,28,Yugoslavia
25,Without-pay,301497,Assoc-voc,4,Never-married,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Female,0,215,52,South
3,Never-worked,142888,Doctorate,5,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,2408,501,42,India
36,Without-pay,50402,HS-grad,4,Separated,Other-service,Other-relative,Asian-Pac-Islander,Female,3291,42,28,Honduras
46,Self-emp-inc,282529,Doctorate,9,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Male,0,114,25,Taiwan
42,State-gov,92400,Doctorate,11,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,2824,0,17,Ireland
30,Self-emp-not-inc,342964,7th-8th,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Female,0,0,33,Japan
29,Private,61461,Some-college,7,Divorced,Farming-fishing,Unmarried,Other,Female,2566,309,17,United-States
46,Never-worked,285752,Doctorate,11,Divorced,Tech-support,Wife,Black,Male,0,0,48,Poland
33,State-gov,185966,5th-6th,8,Never-married,?,Not-in-family,White,Male,5691,407,28,El-Salvador
23,Private,54485,1st-4th,10,Never-married,Transport-moving,Other-relative,Amer-Indian-Eskimo,Female,0,0,36,Portugal
21,Federal-gov,158378,5th-6th,10,Married-civ-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Male,3460,729,34,United-States
32,?,271388,1st-4th,10,Married-AF-spouse,Priv-house-serv,Not-in-family,Black,Male,0,134,44,India
20,Never-worked,295144,12th,10,Married-civ-spouse,Adm-clerical,Wife,White,Male,7351,82,60,Mexico
43,?,50743,Doctorate,10,Divorced,Craft-repair,Own-child,White,Female,0,168,56,Laos
32,Private,157656,Masters,6,Married-spouse-absent,Sales,Wife,Black,Female,1201,319,31,India
43,Private,244675,Preschool,5,Never-married,?,Other-relative,Amer-Indian-Eskimo,Female,0,0,45,El-Salvador
40,Private,271453,7th-8th,9,Separated,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,7562,618,30,France
39,Federal-gov,21336,7th-8th,10,Married-spouse-absent,Handlers-cleaners,Unmarried,Other,Female,0,243,53,Outlying-US(Guam-USVI-etc)
52,Self-emp-not-inc,63457,Some-college,10,Married-AF-spouse,Adm-clerical,Wife,Other,Female,8660,0,26,Cuba
47,Without-pay,174561,Assoc-acdm,12,Married-AF-spouse,Machine-op-inspct,Wife,Other,Female,0,245,43,Taiwan
29,Without-pay,164060,HS-grad,14,Widowed,Priv-house-serv,Unmarried,White,Male,0,686,49,Hungary
51,?,-33425,1st-4th,6,Widowed,Exec-managerial,Husband,White,Female,918,0,49,Haiti
40,Without-pay,175792,Preschool,10,Married-AF-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,13,348,55,Honduras
63,?,374891,Bachelors,9,Divorced,Armed-Forces,Not-in-family,Black,Female,3148,0,29,Japan
56,Self-emp-inc,101753,Assoc-acdm,8,Married-AF-spouse,Exec-managerial,Wife,Other,Female,0,0,20,Iran
50,Never-worked,78076,Masters,13,Married-AF-spouse,Farming-fishing,Not-in-family,Other,Male,3012,1116,53,Guatemala
67,Self-emp-inc,251962,Assoc-acdm,9,Married-spouse-absent,?,Husband,Black,Female,2818,123,30,Scotland
25,Local-gov,261111,Assoc-voc,10,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,28,Peru
55,State-gov,234311,Some-college,10,Married-spouse-absent,Sales,Wife,Amer-Indian-Eskimo,Female,8281,287,44,Ireland
22,State-gov,331473,1st-4th,12,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,248,42,Nicaragua
20,State-gov,154814,Bachelors,10,Divorced,?,Husband,Amer-Indian-Eskimo,Male,901,0,47,Nicaragua
34,Federal-gov,102889,12th,9,Widowed,Protective-serv,Wife,Other,Female,0,56,44,Vietnam
28,Local-gov,234743,12th,8,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,42,Ireland
39,Without-pay,249657,Masters,8,Married-spouse-absent,Protective-serv,Own-child,Other,Female,0,178,55,Thailand
48,?,190491,1st-4th,8,Widowed,Handlers-cleaners,Husband,Other,Male,0,0,50,?
62,Self-emp-inc,121031,Assoc-voc,8,Married-civ-spouse,Other-service,Other-relative,Black,Female,0,632,66,Italy
48,Self-emp-inc,224271,10th,10,Married-spouse-absent,Priv-house-serv,Unmarried,Other,Male,3975,697,33,Japan
33,Local-gov,140563,Doctorate,10,Married-spouse-absent,Armed-Forces,Other-relative,Other,Male,0,454,19,Cambodia
38,Self-emp-inc,313254,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,0,224,55,Columbia
32,State-gov,162939,9th,10,Married-civ-spouse,Craft-repair,Unmarried,White,Female,7788,0,30,Taiwan
35,State-gov,24032,5th-6th,8,Married-AF-spouse,Handlers-cleaners,Other-relative,Other,Male,1696,0,26,United-States
20,Self-emp-inc,266743,Assoc-voc,14,Never-married,?,Husband,Other,Male,12832,214,37,Trinadad&Tobago
24,Private,279226,HS-grad,4,Married-AF-spouse,?,Wife,Other,Male,0,352,26,Cambodia
34,?,173459,Preschool,10,Divorced,Prof-specialty,Unmarried,White,Female,4502,0,43,Dominican-Republic
8,Federal-gov,287316,9th,11,Never-married,Armed-Forces,Wife,Other,Male,4527,648,36,Japan
36,Self-emp-not-inc,198576,10th,8,Divorced,Handlers-cleaners,Other-relative,Other,Female,6709,0,30,France
61,Federal-gov,238964,7th-8th,9,Widowed,Exec-managerial,Wife,Amer-Indian-Eskimo,Female,12996,87,50,Guatemala
35,Without-pay,342601,11th,8,Married-AF-spouse,Prof-specialty,Own-child,White,Male,0,603,37,Philippines
51,Self-emp-not-inc,189787,Masters,11,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Female,314,331,50,United-States
0,?,62480,HS-grad,9,Married-spouse-absent,Farming-fishing,Other-relative,Other,Female,0,220,15,England
21,Local-gov,388433,12th,8,Married-civ-spouse,Protective-serv,Unmarried,Amer-Indian-Eskimo,Male,5321,242,40,Jamaica
50,Local-gov,140656,11th,7,Widowed,Sales,Other-relative,White,Female,0,541,42,Ireland
31,State-gov,345875,Doctorate,4,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,911,374,51,Outlying-US(Guam-USVI-etc)
28,Private,210830,Assoc-acdm,8,Separated,Tech-support,Own-child,Amer-Indian-Eskimo,Male,6795,234,37,Philippines
62,Self-emp-inc,247653,9th,11,Married-civ-spouse,Transport-moving,Other-relative,Other,Male,0,0,33,Honduras
26,Without-pay,148324,Preschool,10,Married-AF-spouse,Protective-serv,Other-relative,Asian-Pac-Islander,Male,10251,375,38,Japan
20,State-gov,324158,1st-4th,10,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Male,0,0,38,China
46,Private,222578,Masters,10,Married-AF-spouse,Prof-specialty,Husband,Black,Female,4430,360,43,Poland
40,State-gov,305194,10th,13,Married-AF-spouse,Priv-house-serv,Wife,Black,Female,4096,0,37,Philippines
27,Federal-gov,276731,7th-8th,6,Divorced,Craft-repair,Husband,Other,Female,0,757,78,South
43,Self-emp-inc,195747,9th,7,Married-civ-spouse,Farming-fishing,Other-relative,Other,Male,3746,0,53,Philippines
36,Local-gov,154282,Bachelors,8,Separated,Transport-moving,Not-in-family,Black,Female,161,562,12,United-States
38,Private,173826,Masters,5,Widowed,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,9511,268,47,Greece
37,State-gov,330827,7th-8th,12,Separated,Machine-op-inspct,Wife,Black,Female,0,41,16,Yugoslavia
62,Never-worked,276285,Assoc-acdm,8,Married-AF-spouse,Sales,Wife,Black,Female,4832,401,37,Jamaica
54,State-gov,173453,Assoc-voc,10,Widowed,Other-service,Wife,Other,Male,10385,0,33,Ireland
39,Without-pay,235669,1st-4th,12,Separated,Adm-clerical,Unmarried,Black,Male,2109,1413,40,Taiwan
38,Private,310968,Masters,8,Married-spouse-absent,Exec-managerial,Husband,White,Male,0,0,47,South
39,Private,106429,Bachelors,7,Never-married,Other-service,Unmarried,White,Male,1325,0,51,Scotland
30,Self-emp-inc,276476,Assoc-voc,5,Widowed,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,4194,533,43,Columbia
49,Federal-gov,175066,Assoc-acdm,14,Widowed,?,Not-in-family,Amer-Indian-Eskimo,Female,0,0,28,Poland
41,State-gov,121751,11th,12,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,33,Cambodia
41,Federal-gov,99437,Assoc-voc,11,Divorced,Farming-fishing,Own-child,White,Female,1114,0,28,Philippines
31,Private,221742,Preschool,10,Married-spouse-absent,Adm-clerical,Wife,Other,Female,0,269,60,Ireland
53,Never-worked,243544,9th,11,Married-AF-spouse,Tech-support,Wife,Black,Male,9209,210,44,Haiti
26,State-gov,268409,10th,8,Married-AF-spouse,Sales,Husband,Other,Male,0,2,72,Jamaica
32,State-gov,97659,9th,11,Separated,Transport-moving,Own-child,White,Female,1015,300,45,?
62,State-gov,217462,Doctorate,10,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Male,0,67,33,Trinadad&Tobago
66,?,167491,5th-6th,8,Married-spouse-absent,Other-service,Husband,Amer-Indian-Eskimo,Male,0,0,36,England
47,Self-emp-inc,320588,9th,8,Married-AF-spouse,Tech-support,Unmarried,Black,Male,9448,251,52,Ireland
28,State-gov,43150,7th-8th,9,Widowed,Prof-specialty,Not-in-family,Other,Male,1076,591,46,Holand-Netherlands
22,Never-worked,46114,Prof-school,5,Never-married,Handlers-cleaners,Not-in-family,White,Male,869,0,44,Ireland
36,Self-emp-inc,163855,Some-college,8,Separated,Priv-house-serv,Other-relative,White,Female,0,0,37,South
20,Federal-gov,3258,HS-grad,11,Never-married,Exec-managerial,Wife,Black,Male,6182,0,34,South
18,Never-worked,158294,9th,11,Married-AF-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo,Female,0,306,23,Iran
59,Local-gov,346989,10th,11,Married-spouse-absent,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Female,21508,877,32,Germany
33,Never-worked,165717,10th,10,Divorced,Armed-Forces,Other-relative,Other,Male,2782,8,53,Ecuador
34,?,300894,Masters,2,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,144,39,England
41,Never-worked,362799,Preschool,6,Separated,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,0,105,36,?
22,?,-85065,Some-college,11,Never-married,Handlers-cleaners,Unmarried,Other,Male,0,291,39,France
24,State-gov,-10403,Prof-school,10,Widowed,?,Wife,White,Male,0,0,47,Holand-Netherlands
40,Local-gov,197580,9th,8,Separated,Priv-house-serv,Husband,White,Male,4647,80,35,Jamaica
51,Without-pay,167300,Assoc-voc,12,Separated,Adm-clerical,Husband,White,Male,0,281,33,Peru
26,Local-gov,247920,Preschool,16,Widowed,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,0,0,41,?
55,Self-emp-inc,247083,7th-8th,9,Never-married,Handlers-cleaners,Wife,Other,Female,0,172,24,Iran
43,Self-emp-inc,233047,11th,6,Married-civ-spouse,Tech-support,Own-child,Amer-Indian-Eskimo,Male,11191,0,25,Holand-Netherlands
37,Self-emp-inc,179673,Preschool,13,Widowed,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,3391,0,15,Hungary
41,Self-emp-inc,363832,Some-college,9,Divorced,?,Husband,Amer-Indian-Eskimo,Female,0,445,46,Japan
24,Private,133838,10th,8,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,109,32,Iran
36,?,276140,Masters,9,Married-AF-spouse,Other-service,Other-relative,White,Female,0,898,43,Germany
48,?,108463,Preschool,7,Married-AF-spouse,Protective-serv,Wife,Black,Female,3846,0,12,Dominican-Republic
29,Self-emp-not-inc,43586,HS-grad,6,Married-spouse-absent,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,301,0,18,Yugoslavia
43,?,140251,1st-4th,11,Widowed,Other-service,Own-child,Amer-Indian-Eskimo,Female,0,199,54,England
46,Self-emp-not-inc,243243,Masters,10,Married-AF-spouse,Adm-clerical,Other-relative,Black,Female,0,120,40,England
32,Without-pay,163515,Masters,9,Divorced,Tech-support,Not-in-family,Black,Female,7575,405,45,China
42,Never-worked,307339,1st-4th,13,Widowed,Handlers-cleaners,Other-relative,Other,Male,7181,473,24,Italy
28,Never-worked,189988,Preschool,14,Never-married,Prof-specialty,Other-relative,White,Female,10436,0,44,Dominican-Republic
40,Local-gov,324675,Doctorate,6,Separated,Priv-house-serv,Husband,Black,Female,14593,131,48,Greece
22,Private,114724,Doctorate,15,Widowed,Priv-house-serv,Own-child,Amer-Indian-Eskimo,Male,8943,424,46,Canada
37,Without-pay,172311,9th,11,Married-AF-spouse,Protective-serv,Own-child,Black,Male,9692,0,60,Scotland
35,Never-worked,11036,Doctorate,5,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,0,42,England
